#    L    TT             EE             TE             PP             TP          
     2   0.113082E+04   0.548810E-01   0.340078E+01   0.101072E+07   0.320246E+05
     3   0.105250E+04   0.883132E-01   0.425198E+01   0.155523E+07   0.379817E+05
     4   0.979855E+03   0.977556E-01   0.435966E+01   0.203706E+07   0.407165E+05
     5   0.923901E+03   0.853387E-01   0.402841E+01   0.246145E+07   0.417458E+05
     6   0.883217E+03   0.620302E-01   0.349302E+01   0.283525E+07   0.418327E+05
     7   0.854881E+03   0.388817E-01   0.290210E+01   0.316604E+07   0.414044E+05
     8   0.835669E+03   0.222143E-01   0.234607E+01   0.345985E+07   0.406465E+05
     9   0.823444E+03   0.131022E-01   0.187100E+01   0.372199E+07   0.396559E+05
    10   0.816638E+03   0.941929E-02   0.150170E+01   0.395616E+07   0.385324E+05
    11   0.813679E+03   0.829265E-02   0.124615E+01   0.416685E+07   0.373999E+05
    12   0.814677E+03   0.773994E-02   0.110166E+01   0.435572E+07   0.363183E+05
    13   0.817848E+03   0.691095E-02   0.104400E+01   0.452520E+07   0.352926E+05
    14   0.822253E+03   0.600534E-02   0.104432E+01   0.467791E+07   0.343134E+05
    15   0.828153E+03   0.531406E-02   0.108353E+01   0.481551E+07   0.333502E+05
    16   0.835921E+03   0.504324E-02   0.114591E+01   0.493940E+07   0.323797E+05
    17   0.845467E+03   0.518861E-02   0.121644E+01   0.505108E+07   0.314279E+05
    18   0.855839E+03   0.550844E-02   0.128348E+01   0.515186E+07   0.305240E+05
    19   0.867861E+03   0.586983E-02   0.134155E+01   0.524243E+07   0.296610E+05
    20   0.879852E+03   0.625061E-02   0.138586E+01   0.532341E+07   0.288249E+05
    21   0.892158E+03   0.669549E-02   0.142242E+01   0.539585E+07   0.280101E+05
    22   0.905047E+03   0.733643E-02   0.145757E+01   0.546078E+07   0.272154E+05
    23   0.918332E+03   0.822818E-02   0.149287E+01   0.551870E+07   0.264486E+05
    24   0.932065E+03   0.936668E-02   0.152901E+01   0.557002E+07   0.257174E+05
    25   0.946188E+03   0.107610E-01   0.156788E+01   0.561532E+07   0.250217E+05
    26   0.960510E+03   0.123795E-01   0.161207E+01   0.565518E+07   0.243586E+05
    27   0.975265E+03   0.141783E-01   0.165864E+01   0.569006E+07   0.237226E+05
    28   0.990304E+03   0.161447E-01   0.170475E+01   0.572032E+07   0.231095E+05
    29   0.100568E+04   0.182879E-01   0.174847E+01   0.574604E+07   0.225232E+05
    30   0.102131E+04   0.206247E-01   0.178671E+01   0.576733E+07   0.219677E+05
    31   0.103706E+04   0.231398E-01   0.181708E+01   0.578473E+07   0.214372E+05
    32   0.105318E+04   0.258074E-01   0.183729E+01   0.579876E+07   0.209242E+05
    33   0.106967E+04   0.286383E-01   0.184467E+01   0.580964E+07   0.204242E+05
    34   0.108636E+04   0.316628E-01   0.183850E+01   0.581752E+07   0.199343E+05
    35   0.110321E+04   0.349018E-01   0.182303E+01   0.582261E+07   0.194551E+05
    36   0.112015E+04   0.383758E-01   0.180111E+01   0.582511E+07   0.189897E+05
    37   0.113720E+04   0.420776E-01   0.176885E+01   0.582522E+07   0.185467E+05
    38   0.115467E+04   0.460043E-01   0.172396E+01   0.582311E+07   0.181325E+05
    39   0.117253E+04   0.501673E-01   0.166855E+01   0.581888E+07   0.177416E+05
    40   0.119051E+04   0.545870E-01   0.160564E+01   0.581267E+07   0.173653E+05
    41   0.120872E+04   0.592841E-01   0.153707E+01   0.580457E+07   0.169964E+05
    42   0.122692E+04   0.642600E-01   0.146094E+01   0.579471E+07   0.166348E+05
    43   0.124527E+04   0.695107E-01   0.137440E+01   0.578321E+07   0.162821E+05
    44   0.126361E+04   0.750176E-01   0.127549E+01   0.577019E+07   0.159398E+05
    45   0.128232E+04   0.807725E-01   0.116234E+01   0.575578E+07   0.156095E+05
    46   0.130131E+04   0.867719E-01   0.103183E+01   0.574008E+07   0.152922E+05
    47   0.132045E+04   0.930183E-01   0.885754E+00   0.572319E+07   0.149862E+05
    48   0.133966E+04   0.995229E-01   0.729773E+00   0.570519E+07   0.146892E+05
    49   0.135905E+04   0.106274E+00   0.568968E+00   0.568616E+07   0.143988E+05
    50   0.137882E+04   0.113254E+00   0.401634E+00   0.566619E+07   0.141127E+05
    51   0.139878E+04   0.120439E+00   0.224238E+00   0.564535E+07   0.138295E+05
    52   0.141912E+04   0.127909E+00   0.315505E-01   0.562370E+07   0.135511E+05
    53   0.143948E+04   0.135810E+00  -0.180226E+00   0.560129E+07   0.132802E+05
    54   0.145977E+04   0.144129E+00  -0.406923E+00   0.557817E+07   0.130195E+05
    55   0.148019E+04   0.152838E+00  -0.644256E+00   0.555440E+07   0.127717E+05
    56   0.150097E+04   0.161791E+00  -0.894024E+00   0.553002E+07   0.125388E+05
    57   0.152203E+04   0.170881E+00  -0.115605E+01   0.550506E+07   0.123189E+05
    58   0.154339E+04   0.180120E+00  -0.143091E+01   0.547957E+07   0.121094E+05
    59   0.156490E+04   0.189551E+00  -0.171919E+01   0.545356E+07   0.119076E+05
    60   0.158658E+04   0.199228E+00  -0.202004E+01   0.542708E+07   0.117110E+05
    61   0.160873E+04   0.209249E+00  -0.233251E+01   0.540015E+07   0.115173E+05
    62   0.163076E+04   0.219598E+00  -0.265756E+01   0.537281E+07   0.113256E+05
    63   0.165289E+04   0.230232E+00  -0.299630E+01   0.534513E+07   0.111357E+05
    64   0.167542E+04   0.241162E+00  -0.335002E+01   0.531713E+07   0.109473E+05
    65   0.169798E+04   0.252360E+00  -0.371944E+01   0.528888E+07   0.107599E+05
    66   0.172088E+04   0.263756E+00  -0.410275E+01   0.526042E+07   0.105735E+05
    67   0.174393E+04   0.275353E+00  -0.449712E+01   0.523176E+07   0.103895E+05
    68   0.176742E+04   0.287192E+00  -0.490075E+01   0.520294E+07   0.102097E+05
    69   0.179108E+04   0.299232E+00  -0.531176E+01   0.517398E+07   0.100358E+05
    70   0.181505E+04   0.311516E+00  -0.573172E+01   0.514490E+07   0.986960E+04
    71   0.183916E+04   0.324032E+00  -0.616291E+01   0.511572E+07   0.971223E+04
    72   0.186345E+04   0.336755E+00  -0.660678E+01   0.508644E+07   0.956295E+04
    73   0.188788E+04   0.349650E+00  -0.706401E+01   0.505708E+07   0.942044E+04
    74   0.191251E+04   0.362706E+00  -0.753381E+01   0.502764E+07   0.928341E+04
    75   0.193746E+04   0.375933E+00  -0.801482E+01   0.499811E+07   0.915056E+04
    76   0.196268E+04   0.389333E+00  -0.850647E+01   0.496850E+07   0.902070E+04
    77   0.198823E+04   0.402896E+00  -0.900857E+01   0.493884E+07   0.889316E+04
    78   0.201414E+04   0.416649E+00  -0.952253E+01   0.490914E+07   0.876735E+04
    79   0.204022E+04   0.430536E+00  -0.100445E+02   0.487942E+07   0.864270E+04
    80   0.206659E+04   0.444561E+00  -0.105759E+02   0.484970E+07   0.851864E+04
    81   0.209313E+04   0.458675E+00  -0.111172E+02   0.482000E+07   0.839482E+04
    82   0.211992E+04   0.472898E+00  -0.116674E+02   0.479034E+07   0.827176E+04
    83   0.214690E+04   0.487205E+00  -0.122260E+02   0.476072E+07   0.815019E+04
    84   0.217413E+04   0.501595E+00  -0.127910E+02   0.473116E+07   0.803086E+04
    85   0.220149E+04   0.516040E+00  -0.133636E+02   0.470168E+07   0.791449E+04
    86   0.222905E+04   0.530555E+00  -0.139426E+02   0.467227E+07   0.780165E+04
    87   0.225703E+04   0.545108E+00  -0.145273E+02   0.464296E+07   0.769227E+04
    88   0.228499E+04   0.559715E+00  -0.151177E+02   0.461375E+07   0.758608E+04
    89   0.231330E+04   0.574361E+00  -0.157156E+02   0.458465E+07   0.748283E+04
    90   0.234182E+04   0.589008E+00  -0.163179E+02   0.455565E+07   0.738225E+04
    91   0.237048E+04   0.603651E+00  -0.169257E+02   0.452678E+07   0.728413E+04
    92   0.239941E+04   0.618273E+00  -0.175381E+02   0.449803E+07   0.718836E+04
    93   0.242863E+04   0.632869E+00  -0.181551E+02   0.446941E+07   0.709486E+04
    94   0.245791E+04   0.647402E+00  -0.187755E+02   0.444092E+07   0.700356E+04
    95   0.248748E+04   0.661873E+00  -0.193999E+02   0.441256E+07   0.691437E+04
    96   0.251703E+04   0.676268E+00  -0.200275E+02   0.438434E+07   0.682723E+04
    97   0.254702E+04   0.690573E+00  -0.206578E+02   0.435625E+07   0.674205E+04
    98   0.257722E+04   0.704781E+00  -0.212885E+02   0.432831E+07   0.665876E+04
    99   0.260749E+04   0.718855E+00  -0.219227E+02   0.430051E+07   0.657728E+04
   100   0.263804E+04   0.732797E+00  -0.225558E+02   0.427287E+07   0.649754E+04
   101   0.266874E+04   0.746666E+00  -0.231909E+02   0.424537E+07   0.641945E+04
   102   0.269995E+04   0.760315E+00  -0.238258E+02   0.421802E+07   0.634294E+04
   103   0.273108E+04   0.773819E+00  -0.244613E+02   0.419084E+07   0.626794E+04
   104   0.276242E+04   0.787178E+00  -0.250944E+02   0.416381E+07   0.619437E+04
   105   0.279392E+04   0.800319E+00  -0.257267E+02   0.413695E+07   0.612215E+04
   106   0.282563E+04   0.813317E+00  -0.263575E+02   0.411025E+07   0.605121E+04
   107   0.285726E+04   0.826025E+00  -0.269852E+02   0.408372E+07   0.598146E+04
   108   0.288926E+04   0.838516E+00  -0.276108E+02   0.405737E+07   0.591284E+04
   109   0.292142E+04   0.850718E+00  -0.282326E+02   0.403118E+07   0.584526E+04
   110   0.295364E+04   0.862631E+00  -0.288494E+02   0.400518E+07   0.577864E+04
   111   0.298601E+04   0.874330E+00  -0.294625E+02   0.397936E+07   0.571294E+04
   112   0.301854E+04   0.885742E+00  -0.300712E+02   0.395372E+07   0.564812E+04
   113   0.305128E+04   0.896867E+00  -0.306741E+02   0.392826E+07   0.558420E+04
   114   0.308409E+04   0.907630E+00  -0.312704E+02   0.390299E+07   0.552117E+04
   115   0.311713E+04   0.918181E+00  -0.318600E+02   0.387789E+07   0.545903E+04
   116   0.315016E+04   0.928297E+00  -0.324422E+02   0.385298E+07   0.539778E+04
   117   0.318348E+04   0.938053E+00  -0.330162E+02   0.382825E+07   0.533742E+04
   118   0.321694E+04   0.947597E+00  -0.335828E+02   0.380370E+07   0.527796E+04
   119   0.325040E+04   0.956782E+00  -0.341397E+02   0.377933E+07   0.521939E+04
   120   0.328399E+04   0.965459E+00  -0.346869E+02   0.375515E+07   0.516172E+04
   121   0.331758E+04   0.973925E+00  -0.352243E+02   0.373114E+07   0.510494E+04
   122   0.335122E+04   0.981885E+00  -0.357513E+02   0.370732E+07   0.504905E+04
   123   0.338494E+04   0.989411E+00  -0.362678E+02   0.368368E+07   0.499405E+04
   124   0.341871E+04   0.996580E+00  -0.367708E+02   0.366023E+07   0.493995E+04
   125   0.345247E+04   0.100332E+01  -0.372625E+02   0.363695E+07   0.488675E+04
   126   0.348629E+04   0.100970E+01  -0.377422E+02   0.361386E+07   0.483443E+04
   127   0.352009E+04   0.101557E+01  -0.382090E+02   0.359095E+07   0.478302E+04
   128   0.355387E+04   0.102109E+01  -0.386623E+02   0.356823E+07   0.473249E+04
   129   0.358771E+04   0.102610E+01  -0.391013E+02   0.354568E+07   0.468286E+04
   130   0.362154E+04   0.103061E+01  -0.395252E+02   0.352332E+07   0.463413E+04
   131   0.365534E+04   0.103476E+01  -0.399355E+02   0.350114E+07   0.458629E+04
   132   0.368920E+04   0.103841E+01  -0.403293E+02   0.347914E+07   0.453931E+04
   133   0.372297E+04   0.104162E+01  -0.407087E+02   0.345733E+07   0.449318E+04
   134   0.375672E+04   0.104441E+01  -0.410695E+02   0.343569E+07   0.444786E+04
   135   0.379045E+04   0.104670E+01  -0.414146E+02   0.341423E+07   0.440332E+04
   136   0.382402E+04   0.104848E+01  -0.417403E+02   0.339295E+07   0.435954E+04
   137   0.385759E+04   0.104984E+01  -0.420489E+02   0.337184E+07   0.431650E+04
   138   0.389106E+04   0.105069E+01  -0.423390E+02   0.335091E+07   0.427415E+04
   139   0.392430E+04   0.105119E+01  -0.426097E+02   0.333015E+07   0.423248E+04
   140   0.395761E+04   0.105112E+01  -0.428621E+02   0.330957E+07   0.419146E+04
   141   0.399069E+04   0.105054E+01  -0.430937E+02   0.328915E+07   0.415106E+04
   142   0.402376E+04   0.104954E+01  -0.433055E+02   0.326891E+07   0.411126E+04
   143   0.405675E+04   0.104811E+01  -0.434974E+02   0.324883E+07   0.407202E+04
   144   0.408952E+04   0.104618E+01  -0.436687E+02   0.322892E+07   0.403332E+04
   145   0.412213E+04   0.104390E+01  -0.438188E+02   0.320918E+07   0.399513E+04
   146   0.415482E+04   0.104104E+01  -0.439477E+02   0.318960E+07   0.395742E+04
   147   0.418714E+04   0.103784E+01  -0.440539E+02   0.317019E+07   0.392018E+04
   148   0.421930E+04   0.103414E+01  -0.441390E+02   0.315094E+07   0.388336E+04
   149   0.425140E+04   0.103001E+01  -0.442014E+02   0.313185E+07   0.384694E+04
   150   0.428321E+04   0.102553E+01  -0.442391E+02   0.311292E+07   0.381089E+04
   151   0.431487E+04   0.102063E+01  -0.442550E+02   0.309415E+07   0.377520E+04
   152   0.434623E+04   0.101523E+01  -0.442476E+02   0.307554E+07   0.373986E+04
   153   0.437745E+04   0.100948E+01  -0.442147E+02   0.305709E+07   0.370486E+04
   154   0.440846E+04   0.100338E+01  -0.441585E+02   0.303879E+07   0.367022E+04
   155   0.443924E+04   0.996934E+00  -0.440783E+02   0.302065E+07   0.363593E+04
   156   0.446965E+04   0.990133E+00  -0.439741E+02   0.300266E+07   0.360199E+04
   157   0.449999E+04   0.982981E+00  -0.438443E+02   0.298482E+07   0.356840E+04
   158   0.453003E+04   0.975552E+00  -0.436898E+02   0.296714E+07   0.353518E+04
   159   0.455977E+04   0.967697E+00  -0.435104E+02   0.294960E+07   0.350230E+04
   160   0.458929E+04   0.959565E+00  -0.433048E+02   0.293222E+07   0.346979E+04
   161   0.461858E+04   0.951228E+00  -0.430744E+02   0.291499E+07   0.343764E+04
   162   0.464757E+04   0.942538E+00  -0.428191E+02   0.289790E+07   0.340584E+04
   163   0.467641E+04   0.933570E+00  -0.425376E+02   0.288096E+07   0.337441E+04
   164   0.470480E+04   0.924397E+00  -0.422312E+02   0.286416E+07   0.334335E+04
   165   0.473304E+04   0.914944E+00  -0.418978E+02   0.284751E+07   0.331264E+04
   166   0.476097E+04   0.905361E+00  -0.415388E+02   0.283101E+07   0.328231E+04
   167   0.478867E+04   0.895423E+00  -0.411549E+02   0.281464E+07   0.325234E+04
   168   0.481592E+04   0.885501E+00  -0.407440E+02   0.279842E+07   0.322274E+04
   169   0.484287E+04   0.875299E+00  -0.403060E+02   0.278234E+07   0.319350E+04
   170   0.486951E+04   0.865039E+00  -0.398424E+02   0.276639E+07   0.316464E+04
   171   0.489569E+04   0.854721E+00  -0.393510E+02   0.275059E+07   0.313616E+04
   172   0.492149E+04   0.844269E+00  -0.388332E+02   0.273492E+07   0.310804E+04
   173   0.494683E+04   0.833684E+00  -0.382891E+02   0.271939E+07   0.308030E+04
   174   0.497187E+04   0.823262E+00  -0.377186E+02   0.270399E+07   0.305294E+04
   175   0.499652E+04   0.812707E+00  -0.371210E+02   0.268873E+07   0.302595E+04
   176   0.502064E+04   0.802239E+00  -0.364963E+02   0.267360E+07   0.299934E+04
   177   0.504437E+04   0.791785E+00  -0.358459E+02   0.265860E+07   0.297310E+04
   178   0.506765E+04   0.781567E+00  -0.351685E+02   0.264373E+07   0.294722E+04
   179   0.509047E+04   0.771286E+00  -0.344639E+02   0.262899E+07   0.292170E+04
   180   0.511298E+04   0.761165E+00  -0.337337E+02   0.261438E+07   0.289651E+04
   181   0.513496E+04   0.751203E+00  -0.329779E+02   0.259990E+07   0.287166E+04
   182   0.515649E+04   0.741473E+00  -0.321950E+02   0.258554E+07   0.284713E+04
   183   0.517749E+04   0.731901E+00  -0.313866E+02   0.257130E+07   0.282292E+04
   184   0.519812E+04   0.722559E+00  -0.305517E+02   0.255719E+07   0.279901E+04
   185   0.521829E+04   0.713595E+00  -0.296928E+02   0.254319E+07   0.277540E+04
   186   0.523764E+04   0.704869E+00  -0.288067E+02   0.252932E+07   0.275208E+04
   187   0.525683E+04   0.696519E+00  -0.278951E+02   0.251557E+07   0.272904E+04
   188   0.527551E+04   0.688530E+00  -0.269594E+02   0.250193E+07   0.270626E+04
   189   0.529358E+04   0.680939E+00  -0.259981E+02   0.248841E+07   0.268375E+04
   190   0.531151E+04   0.673797E+00  -0.250135E+02   0.247501E+07   0.266149E+04
   191   0.532855E+04   0.667126E+00  -0.240025E+02   0.246172E+07   0.263947E+04
   192   0.534521E+04   0.660946E+00  -0.229675E+02   0.244854E+07   0.261769E+04
   193   0.536128E+04   0.655302E+00  -0.219098E+02   0.243547E+07   0.259613E+04
   194   0.537698E+04   0.650222E+00  -0.208273E+02   0.242251E+07   0.257478E+04
   195   0.539209E+04   0.645743E+00  -0.197223E+02   0.240966E+07   0.255364E+04
   196   0.540661E+04   0.641902E+00  -0.185939E+02   0.239692E+07   0.253270E+04
   197   0.542068E+04   0.638741E+00  -0.174437E+02   0.238428E+07   0.251194E+04
   198   0.543424E+04   0.636283E+00  -0.162709E+02   0.237175E+07   0.249137E+04
   199   0.544729E+04   0.634564E+00  -0.150763E+02   0.235932E+07   0.247096E+04
   200   0.545983E+04   0.633613E+00  -0.138606E+02   0.234699E+07   0.245072E+04
   201   0.547178E+04   0.633488E+00  -0.126230E+02   0.233477E+07   0.243062E+04
   202   0.548321E+04   0.634196E+00  -0.113652E+02   0.232264E+07   0.241068E+04
   203   0.549406E+04   0.635796E+00  -0.100862E+02   0.231061E+07   0.239089E+04
   204   0.550425E+04   0.638308E+00  -0.878906E+01   0.229868E+07   0.237125E+04
   205   0.551392E+04   0.641777E+00  -0.747156E+01   0.228685E+07   0.235175E+04
   206   0.552294E+04   0.646239E+00  -0.613493E+01   0.227511E+07   0.233241E+04
   207   0.553144E+04   0.651715E+00  -0.477962E+01   0.226347E+07   0.231321E+04
   208   0.553920E+04   0.658256E+00  -0.340612E+01   0.225193E+07   0.229415E+04
   209   0.554638E+04   0.665884E+00  -0.201480E+01   0.224048E+07   0.227524E+04
   210   0.555296E+04   0.674649E+00  -0.606537E+00   0.222912E+07   0.225648E+04
   211   0.555896E+04   0.684582E+00   0.818616E+00   0.221785E+07   0.223786E+04
   212   0.556423E+04   0.695709E+00   0.225973E+01   0.220668E+07   0.221938E+04
   213   0.556898E+04   0.708076E+00   0.371688E+01   0.219559E+07   0.220104E+04
   214   0.557306E+04   0.721673E+00   0.518884E+01   0.218460E+07   0.218284E+04
   215   0.557656E+04   0.736693E+00   0.667491E+01   0.217369E+07   0.216478E+04
   216   0.557939E+04   0.752949E+00   0.817560E+01   0.216288E+07   0.214686E+04
   217   0.558171E+04   0.770597E+00   0.968893E+01   0.215215E+07   0.212908E+04
   218   0.558337E+04   0.789636E+00   0.112151E+02   0.214150E+07   0.211143E+04
   219   0.558444E+04   0.810064E+00   0.127551E+02   0.213094E+07   0.209392E+04
   220   0.558491E+04   0.832029E+00   0.143046E+02   0.212047E+07   0.207655E+04
   221   0.558480E+04   0.855456E+00   0.158656E+02   0.211008E+07   0.205931E+04
   222   0.558410E+04   0.880493E+00   0.174369E+02   0.209977E+07   0.204221E+04
   223   0.558266E+04   0.907065E+00   0.190190E+02   0.208955E+07   0.202523E+04
   224   0.558077E+04   0.935170E+00   0.206083E+02   0.207941E+07   0.200839E+04
   225   0.557823E+04   0.964957E+00   0.222079E+02   0.206934E+07   0.199168E+04
   226   0.557509E+04   0.996424E+00   0.238139E+02   0.205936E+07   0.197510E+04
   227   0.557129E+04   0.102957E+01   0.254279E+02   0.204946E+07   0.195865E+04
   228   0.556697E+04   0.106440E+01   0.270484E+02   0.203963E+07   0.194233E+04
   229   0.556206E+04   0.110097E+01   0.286739E+02   0.202988E+07   0.192614E+04
   230   0.555648E+04   0.113930E+01   0.303053E+02   0.202021E+07   0.191007E+04
   231   0.555024E+04   0.117945E+01   0.319416E+02   0.201061E+07   0.189413E+04
   232   0.554348E+04   0.122136E+01   0.335816E+02   0.200109E+07   0.187832E+04
   233   0.553613E+04   0.126523E+01   0.352237E+02   0.199164E+07   0.186262E+04
   234   0.552804E+04   0.131093E+01   0.368686E+02   0.198226E+07   0.184706E+04
   235   0.551944E+04   0.135852E+01   0.385149E+02   0.197296E+07   0.183161E+04
   236   0.551016E+04   0.140800E+01   0.401626E+02   0.196373E+07   0.181629E+04
   237   0.550030E+04   0.145945E+01   0.418102E+02   0.195456E+07   0.180108E+04
   238   0.548984E+04   0.151295E+01   0.434578E+02   0.194547E+07   0.178600E+04
   239   0.547886E+04   0.156833E+01   0.451045E+02   0.193645E+07   0.177104E+04
   240   0.546714E+04   0.162568E+01   0.467483E+02   0.192749E+07   0.175619E+04
   241   0.545498E+04   0.168514E+01   0.483897E+02   0.191860E+07   0.174146E+04
   242   0.544223E+04   0.174657E+01   0.500282E+02   0.190978E+07   0.172685E+04
   243   0.542888E+04   0.181010E+01   0.516621E+02   0.190102E+07   0.171235E+04
   244   0.541494E+04   0.187568E+01   0.532924E+02   0.189233E+07   0.169797E+04
   245   0.540040E+04   0.194336E+01   0.549160E+02   0.188370E+07   0.168371E+04
   246   0.538535E+04   0.201315E+01   0.565344E+02   0.187513E+07   0.166955E+04
   247   0.536978E+04   0.208497E+01   0.581453E+02   0.186663E+07   0.165551E+04
   248   0.535361E+04   0.215919E+01   0.597489E+02   0.185819E+07   0.164158E+04
   249   0.533700E+04   0.223530E+01   0.613444E+02   0.184980E+07   0.162776E+04
   250   0.531979E+04   0.231374E+01   0.629303E+02   0.184148E+07   0.161405E+04
   251   0.530213E+04   0.239420E+01   0.645073E+02   0.183322E+07   0.160045E+04
   252   0.528381E+04   0.247692E+01   0.660740E+02   0.182501E+07   0.158695E+04
   253   0.526519E+04   0.256167E+01   0.676289E+02   0.181686E+07   0.157356E+04
   254   0.524598E+04   0.264874E+01   0.691720E+02   0.180877E+07   0.156028E+04
   255   0.522625E+04   0.273785E+01   0.707033E+02   0.180074E+07   0.154711E+04
   256   0.520607E+04   0.282936E+01   0.722229E+02   0.179276E+07   0.153404E+04
   257   0.518544E+04   0.292283E+01   0.737226E+02   0.178484E+07   0.152107E+04
   258   0.516430E+04   0.301864E+01   0.752150E+02   0.177697E+07   0.150820E+04
   259   0.514271E+04   0.311662E+01   0.766852E+02   0.176916E+07   0.149543E+04
   260   0.512075E+04   0.321679E+01   0.781482E+02   0.176140E+07   0.148277E+04
   261   0.509827E+04   0.331906E+01   0.795817E+02   0.175370E+07   0.147020E+04
   262   0.507527E+04   0.342367E+01   0.810080E+02   0.174605E+07   0.145774E+04
   263   0.505212E+04   0.353040E+01   0.824196E+02   0.173845E+07   0.144537E+04
   264   0.502837E+04   0.363930E+01   0.838091E+02   0.173091E+07   0.143309E+04
   265   0.500411E+04   0.375032E+01   0.851692E+02   0.172341E+07   0.142092E+04
   266   0.497955E+04   0.386368E+01   0.865221E+02   0.171597E+07   0.140883E+04
   267   0.495447E+04   0.397900E+01   0.878455E+02   0.170858E+07   0.139684E+04
   268   0.492902E+04   0.409665E+01   0.891543E+02   0.170125E+07   0.138495E+04
   269   0.490305E+04   0.421635E+01   0.904412E+02   0.169396E+07   0.137314E+04
   270   0.487686E+04   0.433816E+01   0.917060E+02   0.168672E+07   0.136143E+04
   271   0.485023E+04   0.446201E+01   0.929489E+02   0.167953E+07   0.134980E+04
   272   0.482337E+04   0.458820E+01   0.941624E+02   0.167239E+07   0.133827E+04
   273   0.479606E+04   0.471614E+01   0.953613E+02   0.166530E+07   0.132682E+04
   274   0.476846E+04   0.484642E+01   0.965235E+02   0.165826E+07   0.131546E+04
   275   0.474049E+04   0.497852E+01   0.976711E+02   0.165126E+07   0.130419E+04
   276   0.471230E+04   0.511266E+01   0.987820E+02   0.164431E+07   0.129300E+04
   277   0.468366E+04   0.524885E+01   0.998784E+02   0.163741E+07   0.128189E+04
   278   0.465480E+04   0.538701E+01   0.100938E+03   0.163055E+07   0.127087E+04
   279   0.462564E+04   0.552707E+01   0.101968E+03   0.162374E+07   0.125993E+04
   280   0.459619E+04   0.566903E+01   0.102984E+03   0.161698E+07   0.124907E+04
   281   0.456658E+04   0.581296E+01   0.103963E+03   0.161025E+07   0.123830E+04
   282   0.453654E+04   0.595857E+01   0.104913E+03   0.160358E+07   0.122760E+04
   283   0.450635E+04   0.610607E+01   0.105834E+03   0.159694E+07   0.121698E+04
   284   0.447593E+04   0.625541E+01   0.106725E+03   0.159036E+07   0.120644E+04
   285   0.444529E+04   0.640657E+01   0.107587E+03   0.158381E+07   0.119597E+04
   286   0.441436E+04   0.655941E+01   0.108413E+03   0.157730E+07   0.118558E+04
   287   0.438320E+04   0.671393E+01   0.109217E+03   0.157084E+07   0.117527E+04
   288   0.435190E+04   0.687013E+01   0.109984E+03   0.156442E+07   0.116503E+04
   289   0.432038E+04   0.702793E+01   0.110722E+03   0.155804E+07   0.115486E+04
   290   0.428871E+04   0.718720E+01   0.111430E+03   0.155170E+07   0.114476E+04
   291   0.425689E+04   0.734867E+01   0.112095E+03   0.154540E+07   0.113474E+04
   292   0.422462E+04   0.751123E+01   0.112738E+03   0.153914E+07   0.112478E+04
   293   0.419251E+04   0.767450E+01   0.113337E+03   0.153292E+07   0.111489E+04
   294   0.416010E+04   0.783998E+01   0.113914E+03   0.152674E+07   0.110508E+04
   295   0.412777E+04   0.800618E+01   0.114447E+03   0.152059E+07   0.109532E+04
   296   0.409514E+04   0.817458E+01   0.114952E+03   0.151449E+07   0.108564E+04
   297   0.406243E+04   0.834296E+01   0.115427E+03   0.150842E+07   0.107602E+04
   298   0.402951E+04   0.851355E+01   0.115858E+03   0.150239E+07   0.106647E+04
   299   0.399659E+04   0.868560E+01   0.116252E+03   0.149639E+07   0.105697E+04
   300   0.396352E+04   0.885763E+01   0.116611E+03   0.149043E+07   0.104754E+04
   301   0.393037E+04   0.903112E+01   0.116940E+03   0.148450E+07   0.103818E+04
   302   0.389723E+04   0.920534E+01   0.117240E+03   0.147861E+07   0.102887E+04
   303   0.386402E+04   0.938103E+01   0.117496E+03   0.147276E+07   0.101963E+04
   304   0.383073E+04   0.955819E+01   0.117708E+03   0.146694E+07   0.101044E+04
   305   0.379744E+04   0.973534E+01   0.117891E+03   0.146115E+07   0.100132E+04
   306   0.376408E+04   0.991321E+01   0.118038E+03   0.145540E+07   0.992264E+03
   307   0.373072E+04   0.100918E+02   0.118140E+03   0.144968E+07   0.983266E+03
   308   0.369736E+04   0.102726E+02   0.118221E+03   0.144400E+07   0.974331E+03
   309   0.366408E+04   0.104527E+02   0.118251E+03   0.143835E+07   0.965457E+03
   310   0.363072E+04   0.106328E+02   0.118251E+03   0.143273E+07   0.956646E+03
   311   0.359743E+04   0.108151E+02   0.118207E+03   0.142715E+07   0.947896E+03
   312   0.356422E+04   0.109966E+02   0.118134E+03   0.142159E+07   0.939209E+03
   313   0.353101E+04   0.111789E+02   0.118017E+03   0.141607E+07   0.930584E+03
   314   0.349787E+04   0.113619E+02   0.117871E+03   0.141059E+07   0.922022E+03
   315   0.346480E+04   0.115442E+02   0.117681E+03   0.140513E+07   0.913521E+03
   316   0.343181E+04   0.117273E+02   0.117454E+03   0.139970E+07   0.905083E+03
   317   0.339889E+04   0.119096E+02   0.117191E+03   0.139431E+07   0.896708E+03
   318   0.336604E+04   0.120933E+02   0.116891E+03   0.138895E+07   0.888395E+03
   319   0.333334E+04   0.122764E+02   0.116554E+03   0.138362E+07   0.880144E+03
   320   0.330078E+04   0.124594E+02   0.116188E+03   0.137832E+07   0.871957E+03
   321   0.326830E+04   0.126433E+02   0.115778E+03   0.137304E+07   0.863832E+03
   322   0.323597E+04   0.128256E+02   0.115331E+03   0.136780E+07   0.855769E+03
