#    L    TT             EE             BB             TE          
   393   0.171980E+04   0.210581E+02   0.344310E-01   0.130530E+02
   394   0.171268E+04   0.210639E+02   0.345313E-01   0.111726E+02
   395   0.170592E+04   0.210653E+02   0.346321E-01   0.929577E+01
   396   0.169967E+04   0.210632E+02   0.347333E-01   0.742595E+01
   397   0.169371E+04   0.210574E+02   0.348351E-01   0.556180E+01
   398   0.168826E+04   0.210474E+02   0.349375E-01   0.370465E+01
   399   0.168318E+04   0.210338E+02   0.350403E-01   0.185533E+01
   400   0.167846E+04   0.210167E+02   0.351438E-01   0.147164E-01
   401   0.167418E+04   0.209952E+02   0.352478E-01  -0.181663E+01
   402   0.167034E+04   0.209694E+02   0.353525E-01  -0.363781E+01
   403   0.166686E+04   0.209408E+02   0.354577E-01  -0.544824E+01
   404   0.166375E+04   0.209079E+02   0.355636E-01  -0.724638E+01
   405   0.166107E+04   0.208707E+02   0.356701E-01  -0.903307E+01
   406   0.165869E+04   0.208306E+02   0.357772E-01  -0.108061E+02
   407   0.165674E+04   0.207862E+02   0.358850E-01  -0.125670E+02
   408   0.165516E+04   0.207383E+02   0.359935E-01  -0.143112E+02
   409   0.165402E+04   0.206875E+02   0.361027E-01  -0.160411E+02
   410   0.165317E+04   0.206317E+02   0.362126E-01  -0.177560E+02
   411   0.165276E+04   0.205730E+02   0.363232E-01  -0.194535E+02
   412   0.165264E+04   0.205107E+02   0.364346E-01  -0.211345E+02
   413   0.165289E+04   0.204449E+02   0.365467E-01  -0.227976E+02
   414   0.165342E+04   0.203755E+02   0.366595E-01  -0.244426E+02
   415   0.165440E+04   0.203032E+02   0.367731E-01  -0.260675E+02
   416   0.165567E+04   0.202266E+02   0.368875E-01  -0.276737E+02
   417   0.165723E+04   0.201471E+02   0.370027E-01  -0.292604E+02
   418   0.165915E+04   0.200626E+02   0.371187E-01  -0.308249E+02
   419   0.166144E+04   0.199760E+02   0.372355E-01  -0.323677E+02
   420   0.166403E+04   0.198865E+02   0.373531E-01  -0.338890E+02
   421   0.166698E+04   0.197934E+02   0.374715E-01  -0.353872E+02
   422   0.167022E+04   0.196967E+02   0.375908E-01  -0.368631E+02
   423   0.167368E+04   0.195964E+02   0.377109E-01  -0.383146E+02
   424   0.167744E+04   0.194932E+02   0.378319E-01  -0.397423E+02
   425   0.168156E+04   0.193864E+02   0.379537E-01  -0.411441E+02
   426   0.168597E+04   0.192775E+02   0.380764E-01  -0.425207E+02
   427   0.169060E+04   0.191650E+02   0.381999E-01  -0.438729E+02
   428   0.169553E+04   0.190496E+02   0.383244E-01  -0.451970E+02
   429   0.170067E+04   0.189314E+02   0.384497E-01  -0.464945E+02
   430   0.170619E+04   0.188110E+02   0.385758E-01  -0.477655E+02
   431   0.171192E+04   0.186870E+02   0.387029E-01  -0.490083E+02
   432   0.171780E+04   0.185601E+02   0.388308E-01  -0.502239E+02
   433   0.172404E+04   0.184318E+02   0.389597E-01  -0.514093E+02
   434   0.173043E+04   0.182998E+02   0.390894E-01  -0.525674E+02
   435   0.173705E+04   0.181665E+02   0.392199E-01  -0.536961E+02
   436   0.174395E+04   0.180302E+02   0.393514E-01  -0.547953E+02
   437   0.175108E+04   0.178911E+02   0.394837E-01  -0.558636E+02
   438   0.175836E+04   0.177498E+02   0.396170E-01  -0.569010E+02
   439   0.176593E+04   0.176071E+02   0.397510E-01  -0.579091E+02
   440   0.177364E+04   0.174615E+02   0.398860E-01  -0.588848E+02
   441   0.178158E+04   0.173137E+02   0.400218E-01  -0.598304E+02
   442   0.178960E+04   0.171638E+02   0.401584E-01  -0.607438E+02
   443   0.179791E+04   0.170124E+02   0.402959E-01  -0.616256E+02
   444   0.180636E+04   0.168596E+02   0.404343E-01  -0.624744E+02
   445   0.181497E+04   0.167031E+02   0.405735E-01  -0.632909E+02
   446   0.182365E+04   0.165467E+02   0.407134E-01  -0.640738E+02
   447   0.183255E+04   0.163888E+02   0.408543E-01  -0.648252E+02
   448   0.184153E+04   0.162280E+02   0.409959E-01  -0.655436E+02
   449   0.185073E+04   0.160665E+02   0.411383E-01  -0.662277E+02
   450   0.186008E+04   0.159043E+02   0.412815E-01  -0.668795E+02
   451   0.186951E+04   0.157399E+02   0.414254E-01  -0.674971E+02
   452   0.187901E+04   0.155748E+02   0.415702E-01  -0.680824E+02
   453   0.188874E+04   0.154089E+02   0.417156E-01  -0.686334E+02
   454   0.189847E+04   0.152416E+02   0.418618E-01  -0.691515E+02
   455   0.190827E+04   0.150735E+02   0.420088E-01  -0.696367E+02
   456   0.191830E+04   0.149040E+02   0.421564E-01  -0.700822E+02
   457   0.192826E+04   0.147344E+02   0.423047E-01  -0.705022E+02
   458   0.193837E+04   0.145641E+02   0.424538E-01  -0.708782E+02
   459   0.194855E+04   0.143939E+02   0.426035E-01  -0.712256E+02
   460   0.195882E+04   0.142221E+02   0.427538E-01  -0.715386E+02
   461   0.196908E+04   0.140503E+02   0.429048E-01  -0.718179E+02
   462   0.197943E+04   0.138778E+02   0.430564E-01  -0.720575E+02
   463   0.198977E+04   0.137059E+02   0.432086E-01  -0.722760E+02
   464   0.200012E+04   0.135341E+02   0.433615E-01  -0.724436E+02
   465   0.201048E+04   0.133622E+02   0.435149E-01  -0.725901E+02
   466   0.202091E+04   0.131896E+02   0.436689E-01  -0.726932E+02
   467   0.203142E+04   0.130176E+02   0.438234E-01  -0.727677E+02
   468   0.204186E+04   0.128463E+02   0.439784E-01  -0.728061E+02
   469   0.205230E+04   0.126743E+02   0.441340E-01  -0.728159E+02
   470   0.206282E+04   0.125037E+02   0.442901E-01  -0.727897E+02
   471   0.207312E+04   0.123345E+02   0.444467E-01  -0.727273E+02
   472   0.208358E+04   0.121652E+02   0.446037E-01  -0.726364E+02
   473   0.209397E+04   0.119967E+02   0.447612E-01  -0.725093E+02
   474   0.210436E+04   0.118295E+02   0.449192E-01  -0.723535E+02
   475   0.211476E+04   0.116623E+02   0.450775E-01  -0.721615E+02
   476   0.212501E+04   0.114972E+02   0.452363E-01  -0.719357E+02
   477   0.213520E+04   0.113327E+02   0.453955E-01  -0.716856E+02
   478   0.214539E+04   0.111689E+02   0.455550E-01  -0.713926E+02
   479   0.215551E+04   0.110073E+02   0.457149E-01  -0.710812E+02
   480   0.216557E+04   0.108470E+02   0.458751E-01  -0.707321E+02
   481   0.217555E+04   0.106881E+02   0.460357E-01  -0.703490E+02
   482   0.218554E+04   0.105313E+02   0.461965E-01  -0.699378E+02
   483   0.219532E+04   0.103759E+02   0.463577E-01  -0.695007E+02
   484   0.220495E+04   0.102226E+02   0.465191E-01  -0.690318E+02
   485   0.221467E+04   0.100706E+02   0.466807E-01  -0.685325E+02
   486   0.222424E+04   0.992152E+01   0.468426E-01  -0.680051E+02
   487   0.223367E+04   0.977449E+01   0.470047E-01  -0.674495E+02
   488   0.224296E+04   0.962880E+01   0.471670E-01  -0.668649E+02
   489   0.225219E+04   0.948592E+01   0.473294E-01  -0.662528E+02
   490   0.226134E+04   0.934587E+01   0.474921E-01  -0.656125E+02
   491   0.227021E+04   0.920787E+01   0.476548E-01  -0.649469E+02
   492   0.227909E+04   0.907268E+01   0.478176E-01  -0.642552E+02
   493   0.228782E+04   0.893881E+01   0.479806E-01  -0.635359E+02
   494   0.229642E+04   0.880921E+01   0.481436E-01  -0.627927E+02
   495   0.230480E+04   0.868165E+01   0.483066E-01  -0.620242E+02
   496   0.231304E+04   0.855762E+01   0.484697E-01  -0.612317E+02
   497   0.232114E+04   0.843636E+01   0.486328E-01  -0.604144E+02
   498   0.232910E+04   0.831713E+01   0.487959E-01  -0.595755E+02
   499   0.233699E+04   0.820215E+01   0.489589E-01  -0.587117E+02
   500   0.234467E+04   0.808919E+01   0.491218E-01  -0.578277E+02
   501   0.235207E+04   0.798046E+01   0.492847E-01  -0.569218E+02
   502   0.235947E+04   0.787523E+01   0.494474E-01  -0.559940E+02
   503   0.236658E+04   0.777275E+01   0.496100E-01  -0.550466E+02
   504   0.237349E+04   0.767375E+01   0.497724E-01  -0.540780E+02
   505   0.238040E+04   0.757899E+01   0.499347E-01  -0.530919E+02
   506   0.238695E+04   0.748786E+01   0.500967E-01  -0.520861E+02
   507   0.239343E+04   0.740006E+01   0.502585E-01  -0.510627E+02
   508   0.239963E+04   0.731664E+01   0.504200E-01  -0.500210E+02
   509   0.240569E+04   0.723662E+01   0.505812E-01  -0.489639E+02
   510   0.241146E+04   0.716068E+01   0.507421E-01  -0.478907E+02
   511   0.241716E+04   0.708851E+01   0.509027E-01  -0.468013E+02
   512   0.242258E+04   0.702055E+01   0.510629E-01  -0.456972E+02
   513   0.242786E+04   0.695659E+01   0.512227E-01  -0.445799E+02
   514   0.243292E+04   0.689691E+01   0.513820E-01  -0.434493E+02
   515   0.243778E+04   0.684144E+01   0.515410E-01  -0.423053E+02
   516   0.244242E+04   0.679026E+01   0.516994E-01  -0.411495E+02
   517   0.244677E+04   0.674351E+01   0.518574E-01  -0.399825E+02
   518   0.245098E+04   0.670103E+01   0.520148E-01  -0.388051E+02
   519   0.245505E+04   0.666306E+01   0.521716E-01  -0.376164E+02
   520   0.245884E+04   0.662951E+01   0.523279E-01  -0.364195E+02
   521   0.246234E+04   0.660046E+01   0.524836E-01  -0.352142E+02
   522   0.246562E+04   0.657612E+01   0.526386E-01  -0.340006E+02
   523   0.246877E+04   0.655636E+01   0.527930E-01  -0.327801E+02
   524   0.247170E+04   0.654116E+01   0.529467E-01  -0.315534E+02
   525   0.247427E+04   0.653067E+01   0.530997E-01  -0.303197E+02
   526   0.247671E+04   0.652489E+01   0.532520E-01  -0.290813E+02
   527   0.247908E+04   0.652382E+01   0.534035E-01  -0.278388E+02
   528   0.248108E+04   0.652746E+01   0.535543E-01  -0.265936E+02
   529   0.248287E+04   0.653611E+01   0.537043E-01  -0.253443E+02
   530   0.248438E+04   0.654953E+01   0.538534E-01  -0.240946E+02
   531   0.248589E+04   0.656766E+01   0.540017E-01  -0.228413E+02
   532   0.248697E+04   0.659078E+01   0.541492E-01  -0.215883E+02
   533   0.248783E+04   0.661876E+01   0.542958E-01  -0.203354E+02
   534   0.248848E+04   0.665165E+01   0.544414E-01  -0.190834E+02
   535   0.248892E+04   0.668955E+01   0.545862E-01  -0.178330E+02
   536   0.248914E+04   0.673228E+01   0.547300E-01  -0.165841E+02
   537   0.248923E+04   0.677994E+01   0.548729E-01  -0.153382E+02
   538   0.248895E+04   0.683266E+01   0.550148E-01  -0.140959E+02
   539   0.248853E+04   0.689015E+01   0.551557E-01  -0.128580E+02
   540   0.248790E+04   0.695285E+01   0.552956E-01  -0.116253E+02
   541   0.248698E+04   0.702032E+01   0.554345E-01  -0.103975E+02
   542   0.248592E+04   0.709277E+01   0.555724E-01  -0.917700E+01
   543   0.248457E+04   0.717029E+01   0.557092E-01  -0.796324E+01
   544   0.248308E+04   0.725272E+01   0.558449E-01  -0.675714E+01
   545   0.248130E+04   0.734005E+01   0.559796E-01  -0.555926E+01
   546   0.247938E+04   0.743208E+01   0.561132E-01  -0.437061E+01
   547   0.247717E+04   0.752902E+01   0.562457E-01  -0.319143E+01
   548   0.247482E+04   0.763086E+01   0.563770E-01  -0.202272E+01
   549   0.247226E+04   0.773761E+01   0.565073E-01  -0.865141E+00
   550   0.246948E+04   0.784928E+01   0.566364E-01   0.280772E+00
   551   0.246656E+04   0.796585E+01   0.567644E-01   0.141445E+01
   552   0.246335E+04   0.808733E+01   0.568912E-01   0.253482E+01
   553   0.246000E+04   0.821224E+01   0.570169E-01   0.364169E+01
   554   0.245644E+04   0.834355E+01   0.571414E-01   0.473424E+01
   555   0.245266E+04   0.847904E+01   0.572647E-01   0.581169E+01
   556   0.244866E+04   0.861946E+01   0.573868E-01   0.687388E+01
   557   0.244452E+04   0.876406E+01   0.575078E-01   0.791907E+01
   558   0.244016E+04   0.891434E+01   0.576275E-01   0.894786E+01
   559   0.243559E+04   0.906806E+01   0.577461E-01   0.995951E+01
   560   0.243095E+04   0.922598E+01   0.578634E-01   0.109526E+02
   561   0.242594E+04   0.938885E+01   0.579795E-01   0.119270E+02
   562   0.242094E+04   0.955666E+01   0.580944E-01   0.128822E+02
   563   0.241572E+04   0.972794E+01   0.582080E-01   0.138196E+02
   564   0.241036E+04   0.990491E+01   0.583204E-01   0.147340E+02
   565   0.240478E+04   0.100846E+02   0.584316E-01   0.156291E+02
   566   0.239905E+04   0.102693E+02   0.585415E-01   0.165020E+02
   567   0.239318E+04   0.104574E+02   0.586502E-01   0.173534E+02
   568   0.238717E+04   0.106506E+02   0.587576E-01   0.181819E+02
   569   0.238094E+04   0.108479E+02   0.588637E-01   0.189897E+02
   570   0.237464E+04   0.110488E+02   0.589686E-01   0.197717E+02
   571   0.236812E+04   0.112539E+02   0.590722E-01   0.205300E+02
   572   0.236145E+04   0.114625E+02   0.591746E-01   0.212648E+02
   573   0.235471E+04   0.116746E+02   0.592757E-01   0.219737E+02
   574   0.234783E+04   0.118909E+02   0.593755E-01   0.226583E+02
   575   0.234080E+04   0.121101E+02   0.594740E-01   0.233163E+02
   576   0.233370E+04   0.123335E+02   0.595712E-01   0.239494E+02
   577   0.232638E+04   0.125604E+02   0.596672E-01   0.245559E+02
   578   0.231899E+04   0.127902E+02   0.597619E-01   0.251352E+02
   579   0.231152E+04   0.130242E+02   0.598553E-01   0.256880E+02
   580   0.230399E+04   0.132610E+02   0.599474E-01   0.262121E+02
   581   0.229615E+04   0.135006E+02   0.600382E-01   0.267098E+02
   582   0.228832E+04   0.137438E+02   0.601278E-01   0.271789E+02
   583   0.228041E+04   0.139898E+02   0.602161E-01   0.276185E+02
   584   0.227243E+04   0.142387E+02   0.603030E-01   0.280302E+02
   585   0.226438E+04   0.144904E+02   0.603888E-01   0.284126E+02
   586   0.225618E+04   0.147441E+02   0.604732E-01   0.287656E+02
   587   0.224797E+04   0.150015E+02   0.605564E-01   0.290893E+02
   588   0.223962E+04   0.152610E+02   0.606383E-01   0.293822E+02
   589   0.223119E+04   0.155233E+02   0.607189E-01   0.296458E+02
   590   0.222269E+04   0.157870E+02   0.607983E-01   0.298793E+02
   591   0.221419E+04   0.160543E+02   0.608764E-01   0.300820E+02
   592   0.220561E+04   0.163223E+02   0.609532E-01   0.302532E+02
   593   0.219695E+04   0.165939E+02   0.610289E-01   0.303952E+02
   594   0.218814E+04   0.168669E+02   0.611033E-01   0.305049E+02
   595   0.217934E+04   0.171406E+02   0.611764E-01   0.305846E+02
   596   0.217060E+04   0.174179E+02   0.612484E-01   0.306321E+02
   597   0.216178E+04   0.176944E+02   0.613191E-01   0.306489E+02
   598   0.215311E+04   0.179739E+02   0.613887E-01   0.306342E+02
   599   0.214429E+04   0.182547E+02   0.614570E-01   0.305888E+02
   600   0.213539E+04   0.185371E+02   0.615242E-01   0.305112E+02
   601   0.212648E+04   0.188209E+02   0.615902E-01   0.304022E+02
   602   0.211757E+04   0.191047E+02   0.616551E-01   0.302610E+02
   603   0.210859E+04   0.193906E+02   0.617189E-01   0.300898E+02
   604   0.209974E+04   0.196766E+02   0.617815E-01   0.298864E+02
   605   0.209082E+04   0.199633E+02   0.618430E-01   0.296515E+02
   606   0.208196E+04   0.202508E+02   0.619034E-01   0.293851E+02
   607   0.207288E+04   0.205390E+02   0.619628E-01   0.290872E+02
   608   0.206401E+04   0.208280E+02   0.620211E-01   0.287577E+02
   609   0.205522E+04   0.211163E+02   0.620783E-01   0.283967E+02
   610   0.204634E+04   0.214046E+02   0.621346E-01   0.280041E+02
   611   0.203753E+04   0.216937E+02   0.621898E-01   0.275806E+02
   612   0.202879E+04   0.219836E+02   0.622441E-01   0.271270E+02
   613   0.201997E+04   0.222706E+02   0.622974E-01   0.266410E+02
   614   0.201129E+04   0.225591E+02   0.623498E-01   0.261242E+02
   615   0.200260E+04   0.228462E+02   0.624012E-01   0.255771E+02
   616   0.199398E+04   0.231341E+02   0.624518E-01   0.249998E+02
   617   0.198550E+04   0.234214E+02   0.625014E-01   0.243923E+02
   618   0.197701E+04   0.237080E+02   0.625502E-01   0.237538E+02
   619   0.196852E+04   0.239948E+02   0.625982E-01   0.230872E+02
   620   0.196024E+04   0.242786E+02   0.626454E-01   0.223904E+02
   621   0.195188E+04   0.245626E+02   0.626918E-01   0.216639E+02
   622   0.194366E+04   0.248453E+02   0.627375E-01   0.209079E+02
   623   0.193558E+04   0.251258E+02   0.627824E-01   0.201244E+02
   624   0.192749E+04   0.254050E+02   0.628265E-01   0.193120E+02
   625   0.191946E+04   0.256829E+02   0.628700E-01   0.184707E+02
   626   0.191158E+04   0.259594E+02   0.629129E-01   0.176019E+02
   627   0.190383E+04   0.262339E+02   0.629551E-01   0.167056E+02
   628   0.189615E+04   0.265063E+02   0.629966E-01   0.157817E+02
   629   0.188861E+04   0.267767E+02   0.630376E-01   0.148310E+02
   630   0.188106E+04   0.270451E+02   0.630780E-01   0.138527E+02
   631   0.187364E+04   0.273114E+02   0.631179E-01   0.128498E+02
   632   0.186644E+04   0.275750E+02   0.631572E-01   0.118199E+02
   633   0.185923E+04   0.278373E+02   0.631961E-01   0.107652E+02
   634   0.185223E+04   0.280954E+02   0.632344E-01   0.968583E+01
   635   0.184537E+04   0.283522E+02   0.632724E-01   0.858202E+01
   636   0.183849E+04   0.286070E+02   0.633099E-01   0.745441E+01
   637   0.183183E+04   0.288569E+02   0.633469E-01   0.630237E+01
   638   0.182531E+04   0.291056E+02   0.633837E-01   0.512804E+01
   639   0.181892E+04   0.293501E+02   0.634200E-01   0.393040E+01
   640   0.181267E+04   0.295926E+02   0.634560E-01   0.271101E+01
   641   0.180655E+04   0.298317E+02   0.634917E-01   0.146980E+01
   642   0.180050E+04   0.300667E+02   0.635272E-01   0.207509E+00
   643   0.179466E+04   0.302997E+02   0.635623E-01  -0.107542E+01
   644   0.178903E+04   0.305271E+02   0.635972E-01  -0.237836E+01
   645   0.178346E+04   0.307518E+02   0.636319E-01  -0.370105E+01
   646   0.177802E+04   0.309732E+02   0.636664E-01  -0.504286E+01
   647   0.177287E+04   0.311904E+02   0.637008E-01  -0.640370E+01
   648   0.176771E+04   0.314043E+02   0.637349E-01  -0.778167E+01
   649   0.176283E+04   0.316134E+02   0.637689E-01  -0.917755E+01
   650   0.175809E+04   0.318183E+02   0.638029E-01  -0.105899E+02
   651   0.175348E+04   0.320207E+02   0.638367E-01  -0.120188E+02
   652   0.174900E+04   0.322182E+02   0.638705E-01  -0.134635E+02
   653   0.174481E+04   0.324101E+02   0.639042E-01  -0.149226E+02
   654   0.174068E+04   0.325988E+02   0.639379E-01  -0.163953E+02
   655   0.173669E+04   0.327834E+02   0.639715E-01  -0.178825E+02
   656   0.173297E+04   0.329631E+02   0.640052E-01  -0.193828E+02
   657   0.172940E+04   0.331381E+02   0.640390E-01  -0.208946E+02
   658   0.172588E+04   0.333090E+02   0.640728E-01  -0.224187E+02
   659   0.172273E+04   0.334751E+02   0.641066E-01  -0.239538E+02
   660   0.171970E+04   0.336356E+02   0.641406E-01  -0.254992E+02
   661   0.171682E+04   0.337914E+02   0.641747E-01  -0.270533E+02
   662   0.171414E+04   0.339431E+02   0.642089E-01  -0.286177E+02
   663   0.171160E+04   0.340901E+02   0.642433E-01  -0.301910E+02
   664   0.170927E+04   0.342307E+02   0.642779E-01  -0.317710E+02
   665   0.170708E+04   0.343666E+02   0.643127E-01  -0.333585E+02
   666   0.170509E+04   0.344977E+02   0.643477E-01  -0.349521E+02
   667   0.170332E+04   0.346233E+02   0.643829E-01  -0.365518E+02
   668   0.170160E+04   0.347442E+02   0.644184E-01  -0.381568E+02
   669   0.170025E+04   0.348595E+02   0.644543E-01  -0.397659E+02
   670   0.169896E+04   0.349693E+02   0.644904E-01  -0.413775E+02
   671   0.169795E+04   0.350751E+02   0.645268E-01  -0.429932E+02
   672   0.169701E+04   0.351739E+02   0.645636E-01  -0.446116E+02
   673   0.169635E+04   0.352687E+02   0.646008E-01  -0.462304E+02
   674   0.169582E+04   0.353573E+02   0.646384E-01  -0.478504E+02
   675   0.169551E+04   0.354403E+02   0.646764E-01  -0.494711E+02
   676   0.169533E+04   0.355179E+02   0.647148E-01  -0.510902E+02
   677   0.169537E+04   0.355900E+02   0.647536E-01  -0.527085E+02
   678   0.169562E+04   0.356558E+02   0.647930E-01  -0.543252E+02
   679   0.169600E+04   0.357169E+02   0.648328E-01  -0.559391E+02
   680   0.169667E+04   0.357725E+02   0.648732E-01  -0.575501E+02
   681   0.169748E+04   0.358219E+02   0.649141E-01  -0.591561E+02
   682   0.169842E+04   0.358651E+02   0.649556E-01  -0.607586E+02
   683   0.169965E+04   0.359043E+02   0.649976E-01  -0.623569E+02
   684   0.170095E+04   0.359358E+02   0.650402E-01  -0.639489E+02
   685   0.170238E+04   0.359625E+02   0.650834E-01  -0.655346E+02
   686   0.170402E+04   0.359831E+02   0.651273E-01  -0.671051E+02
   687   0.170595E+04   0.359989E+02   0.651718E-01  -0.686717E+02
   688   0.170795E+04   0.360077E+02   0.652170E-01  -0.702322E+02
   689   0.171015E+04   0.360111E+02   0.652629E-01  -0.717792E+02
   690   0.171250E+04   0.360097E+02   0.653094E-01  -0.733201E+02
   691   0.171506E+04   0.360007E+02   0.653567E-01  -0.748478E+02
   692   0.171776E+04   0.359877E+02   0.654047E-01  -0.763621E+02
   693   0.172067E+04   0.359685E+02   0.654535E-01  -0.778706E+02
   694   0.172364E+04   0.359430E+02   0.655030E-01  -0.793584E+02
   695   0.172691E+04   0.359136E+02   0.655533E-01  -0.808332E+02
   696   0.173031E+04   0.358772E+02   0.656044E-01  -0.823097E+02
   697   0.173386E+04   0.358354E+02   0.656562E-01  -0.837583E+02
   698   0.173754E+04   0.357874E+02   0.657089E-01  -0.851940E+02
   699   0.174136E+04   0.357346E+02   0.657624E-01  -0.866094E+02
   700   0.174540E+04   0.356757E+02   0.658168E-01  -0.880120E+02
   701   0.174958E+04   0.356112E+02   0.658720E-01  -0.894018E+02
   702   0.175390E+04   0.355421E+02   0.659280E-01  -0.907639E+02
   703   0.175836E+04   0.354667E+02   0.659849E-01  -0.921283E+02
   704   0.176297E+04   0.353866E+02   0.660427E-01  -0.934576E+02
   705   0.176764E+04   0.353003E+02   0.661013E-01  -0.947669E+02
   706   0.177252E+04   0.352092E+02   0.661608E-01  -0.960635E+02
   707   0.177747E+04   0.351126E+02   0.662212E-01  -0.973402E+02
   708   0.178272E+04   0.350113E+02   0.662825E-01  -0.985819E+02
   709   0.178796E+04   0.349045E+02   0.663447E-01  -0.998186E+02
   710   0.179341E+04   0.347921E+02   0.664078E-01  -0.101028E+03
   711   0.179893E+04   0.346750E+02   0.664717E-01  -0.102210E+03
   712   0.180460E+04   0.345531E+02   0.665366E-01  -0.103379E+03
   713   0.181048E+04   0.344256E+02   0.666024E-01  -0.104514E+03
   714   0.181629E+04   0.342942E+02   0.666690E-01  -0.105629E+03
   715   0.182231E+04   0.341571E+02   0.667366E-01  -0.106724E+03
   716   0.182848E+04   0.340153E+02   0.668051E-01  -0.107792E+03
   717   0.183472E+04   0.338693E+02   0.668744E-01  -0.108826E+03
   718   0.184103E+04   0.337186E+02   0.669447E-01  -0.109847E+03
   719   0.184748E+04   0.335615E+02   0.670158E-01  -0.110826E+03
   720   0.185393E+04   0.334011E+02   0.670878E-01  -0.111793E+03
   721   0.186067E+04   0.332373E+02   0.671607E-01  -0.112718E+03
   722   0.186734E+04   0.330680E+02   0.672345E-01  -0.113616E+03
   723   0.187416E+04   0.328952E+02   0.673091E-01  -0.114495E+03
   724   0.188104E+04   0.327176E+02   0.673847E-01  -0.115346E+03
   725   0.188800E+04   0.325366E+02   0.674610E-01  -0.116163E+03
   726   0.189511E+04   0.323529E+02   0.675383E-01  -0.116946E+03
   727   0.190221E+04   0.321636E+02   0.676163E-01  -0.117709E+03
   728   0.190939E+04   0.319694E+02   0.676953E-01  -0.118438E+03
   729   0.191664E+04   0.317725E+02   0.677750E-01  -0.119140E+03
   730   0.192390E+04   0.315722E+02   0.678556E-01  -0.119808E+03
   731   0.193137E+04   0.313670E+02   0.679369E-01  -0.120442E+03
   732   0.193878E+04   0.311605E+02   0.680191E-01  -0.121041E+03
   733   0.194633E+04   0.309490E+02   0.681021E-01  -0.121621E+03
   734   0.195388E+04   0.307349E+02   0.681858E-01  -0.122152E+03
   735   0.196151E+04   0.305165E+02   0.682704E-01  -0.122671E+03
   736   0.196907E+04   0.302954E+02   0.683557E-01  -0.123141E+03
   737   0.197678E+04   0.300722E+02   0.684418E-01  -0.123592E+03
   738   0.198442E+04   0.298463E+02   0.685286E-01  -0.123994E+03
   739   0.199213E+04   0.296168E+02   0.686161E-01  -0.124370E+03
   740   0.199985E+04   0.293846E+02   0.687044E-01  -0.124719E+03
   741   0.200765E+04   0.291488E+02   0.687933E-01  -0.125033E+03
   742   0.201545E+04   0.289132E+02   0.688830E-01  -0.125307E+03
   743   0.202325E+04   0.286755E+02   0.689734E-01  -0.125554E+03
   744   0.203114E+04   0.284342E+02   0.690644E-01  -0.125759E+03
   745   0.203896E+04   0.281909E+02   0.691561E-01  -0.125945E+03
   746   0.204670E+04   0.279461E+02   0.692485E-01  -0.126075E+03
   747   0.205446E+04   0.276985E+02   0.693415E-01  -0.126186E+03
   748   0.206229E+04   0.274503E+02   0.694351E-01  -0.126263E+03
   749   0.207013E+04   0.271984E+02   0.695294E-01  -0.126314E+03
   750   0.207791E+04   0.269466E+02   0.696242E-01  -0.126323E+03
   751   0.208569E+04   0.266926E+02   0.697196E-01  -0.126299E+03
   752   0.209348E+04   0.264386E+02   0.698156E-01  -0.126233E+03
   753   0.210121E+04   0.261818E+02   0.699122E-01  -0.126140E+03
   754   0.210886E+04   0.259249E+02   0.700093E-01  -0.126006E+03
   755   0.211660E+04   0.256666E+02   0.701069E-01  -0.125846E+03
   756   0.212413E+04   0.254076E+02   0.702050E-01  -0.125652E+03
   757   0.213181E+04   0.251485E+02   0.703037E-01  -0.125416E+03
   758   0.213929E+04   0.248880E+02   0.704028E-01  -0.125146E+03
   759   0.214684E+04   0.246267E+02   0.705024E-01  -0.124850E+03
   760   0.215425E+04   0.243654E+02   0.706024E-01  -0.124519E+03
   761   0.216161E+04   0.241040E+02   0.707028E-01  -0.124155E+03
   762   0.216904E+04   0.238426E+02   0.708037E-01  -0.123756E+03
   763   0.217626E+04   0.235818E+02   0.709049E-01  -0.123323E+03
   764   0.218350E+04   0.233203E+02   0.710065E-01  -0.122864E+03
   765   0.219059E+04   0.230586E+02   0.711085E-01  -0.122363E+03
   766   0.219770E+04   0.227984E+02   0.712108E-01  -0.121835E+03
   767   0.220467E+04   0.225387E+02   0.713134E-01  -0.121272E+03
   768   0.221157E+04   0.222790E+02   0.714163E-01  -0.120668E+03
   769   0.221842E+04   0.220191E+02   0.715195E-01  -0.120045E+03
   770   0.222512E+04   0.217614E+02   0.716229E-01  -0.119387E+03
   771   0.223177E+04   0.215042E+02   0.717266E-01  -0.118695E+03
   772   0.223828E+04   0.212483E+02   0.718304E-01  -0.117960E+03
   773   0.224472E+04   0.209937E+02   0.719345E-01  -0.117207E+03
   774   0.225103E+04   0.207405E+02   0.720387E-01  -0.116426E+03
   775   0.225736E+04   0.204885E+02   0.721430E-01  -0.115610E+03
   776   0.226340E+04   0.202386E+02   0.722474E-01  -0.114768E+03
   777   0.226938E+04   0.199899E+02   0.723519E-01  -0.113890E+03
   778   0.227544E+04   0.197432E+02   0.724565E-01  -0.112979E+03
   779   0.228115E+04   0.194985E+02   0.725611E-01  -0.112047E+03
   780   0.228680E+04   0.192542E+02   0.726658E-01  -0.111080E+03
   781   0.229239E+04   0.190142E+02   0.727704E-01  -0.110094E+03
   782   0.229778E+04   0.187754E+02   0.728749E-01  -0.109087E+03
   783   0.230310E+04   0.185392E+02   0.729794E-01  -0.108039E+03
